metric,channel,center,band_lo,band_hi,n,n_low,n_high,n_ratings,r,p_pearson,cohens_d,logit_beta,p_logit_cluster
mpq_sum,ZERO_TWO_LEFT,21.5,19.0,24.0,79,27,29,36,-0.14168833388860544,0.21292036170783427,-0.0414992,-0.05834007321481485,0.9063724597579412
mpq_sum,ZERO_TWO_LEFT,22.5,20.0,25.0,79,27,29,36,-0.09905041590040799,0.38512877412573315,0.05119577,0.07216725813932391,0.883590797424159
mpq_sum,ZERO_TWO_LEFT,23.5,21.0,26.0,79,27,29,36,-0.049629701537221516,0.6640305332616431,0.15012507,0.22070198145933662,0.6686016289537333
mpq_sum,ZERO_TWO_LEFT,24.5,22.0,27.0,79,27,29,36,-0.022641192292302985,0.843000402470423,0.21925303,0.323265396210152,0.5158321585659553
mpq_sum,ZERO_TWO_LEFT,25.5,23.0,28.0,79,27,29,36,-0.03859449953457668,0.7355941333865618,0.20907368,0.30779946307575196,0.5328097655926455
mpq_sum,ZERO_TWO_LEFT,26.5,24.0,29.0,79,27,29,36,-0.1570080463700941,0.16701412329308593,-0.057747763,-0.09455113531405518,0.8725286057079675
mpq_sum,ZERO_TWO_LEFT,27.5,25.0,30.0,79,27,29,36,-0.24595305613691695,0.028895018100354757,-0.23621857,-0.4120765037865799,0.5428567534946003
mpq_sum,ZERO_TWO_LEFT,28.5,26.0,31.0,79,27,29,36,-0.22263883634601883,0.048593156352398734,-0.17474611,-0.31075759071068026,0.6090173459478163
mpq_sum,ZERO_TWO_LEFT,29.5,27.0,32.0,79,27,29,36,-0.23305631787091105,0.03873525320478874,-0.19331814,-0.36509890935292244,0.5990210936847356
mpq_sum,ZERO_TWO_LEFT,30.5,28.0,33.0,79,27,29,36,-0.23214014602352595,0.03952943289987696,-0.21243563,-0.3718097928341472,0.5805194823038007
mpq_sum,ZERO_TWO_LEFT,31.5,29.0,34.0,79,27,29,36,-0.18205622072499872,0.10831563822886492,-0.08732295,-0.1445698135341313,0.8189149607945346
mpq_sum,ZERO_TWO_LEFT,32.5,30.0,35.0,79,27,29,36,-0.17947810512519713,0.11349203040409622,-0.08423474,-0.13340449760112177,0.8201944571031571
mpq_sum,ZERO_TWO_LEFT,33.5,31.0,36.0,79,27,29,36,-0.24433029660399327,0.0300034313401223,-0.2832936,-0.4422277435420411,0.4766685391895149
mpq_sum,ZERO_TWO_LEFT,34.5,32.0,37.0,79,27,29,36,-0.29708183345928885,0.007843171015000497,-0.4187106,-0.6648805807923528,0.2739285196978507
mpq_sum,ZERO_TWO_LEFT,35.5,33.0,38.0,79,27,29,36,-0.3478777155387422,0.0016810663788173214,-0.5925836,-1.061553861662696,0.13975985124942578
mpq_sum,ZERO_TWO_LEFT,36.5,34.0,39.0,79,27,29,36,-0.39383018562184385,0.0003295069354375916,-0.8404316,-1.5659892887306937,0.06444027732461118
mpq_sum,ZERO_TWO_LEFT,37.5,35.0,40.0,79,27,29,36,-0.36848857251054457,0.0008335723140632213,-0.79042727,-1.42983950054461,0.08401157778507777
mpq_sum,ZERO_TWO_LEFT,38.5,36.0,41.0,79,27,29,36,-0.3708190252851127,0.0007677415642351777,-0.72264075,-1.3274049683124587,0.1075512618589628
mpq_sum,ZERO_TWO_LEFT,39.5,37.0,42.0,79,27,29,36,-0.39108438170443854,0.0003656932890446908,-0.7811434,-1.4889835345741336,0.19062518159535025
mpq_sum,ZERO_TWO_LEFT,40.5,38.0,43.0,79,27,29,36,-0.3734388715165872,0.0006994103276160137,-0.7116417,-1.310406635034496,0.24150027405506358
mpq_sum,ZERO_TWO_LEFT,41.5,39.0,44.0,79,27,29,36,-0.3410671035853344,0.002098367379131272,-0.5124569,-0.8596589711529237,0.29530843396341466
mpq_sum,ZERO_TWO_LEFT,42.5,40.0,45.0,79,27,29,36,-0.3601011614560709,0.0011151968880331342,-0.5406211,-0.876086532871562,0.260021934531234
mpq_sum,ZERO_TWO_LEFT,43.5,41.0,46.0,79,27,29,36,-0.3810358265686006,0.0005313927943295052,-0.64045876,-1.0355091134421253,0.18686322751219075
mpq_sum,ZERO_TWO_LEFT,44.5,42.0,47.0,79,27,29,36,-0.3932725520781702,0.0003365785417771716,-0.679492,-1.1788302656643082,0.12414851684854838
mpq_sum,ZERO_TWO_LEFT,45.5,43.0,48.0,79,27,29,36,-0.39055861330214203,0.0003730244697696851,-0.66222954,-1.1670694540918904,0.11334185819223244
mpq_sum,ZERO_TWO_LEFT,46.5,44.0,49.0,79,27,29,36,-0.39775588426963404,0.00028345402590448465,-0.7398875,-1.347447963159428,0.1101633274982567
mpq_sum,ZERO_TWO_LEFT,47.5,45.0,50.0,79,27,29,36,-0.3706558870118615,0.000772191080454109,-0.67455816,-1.2633025790533854,0.14063231532266549
mpq_sum,ZERO_TWO_LEFT,48.5,46.0,51.0,79,27,29,36,-0.37598565859742994,0.0006383415368532336,-0.6735239,-1.2734707686876139,0.08130130313113068
mpq_sum,ZERO_TWO_LEFT,49.5,47.0,52.0,79,27,29,36,-0.3141661234837812,0.0048079172791721195,-0.5250231,-0.954659198287785,0.20417887039633487
mpq_sum,ZERO_TWO_LEFT,50.5,48.0,53.0,79,27,29,36,-0.3745769110281774,0.0006714923997091033,-0.7097615,-1.327208387168644,0.12809308679076908
mpq_sum,ZERO_TWO_LEFT,51.5,49.0,54.0,79,27,29,36,-0.3084400918196071,0.00568267196932864,-0.5647887,-1.1087459347629156,0.20025550755606003
mpq_sum,ZERO_TWO_LEFT,52.5,50.0,55.0,79,27,29,36,-0.32678660700613577,0.003288452926672768,-0.62180996,-1.1488400413407733,0.14974347230662186
mpq_sum,ZERO_TWO_LEFT,53.5,51.0,56.0,79,27,29,36,-0.3571117628387924,0.0012347827544655213,-0.63799965,-1.0700510434690402,0.10265030188017639
mpq_sum,ZERO_TWO_LEFT,54.5,52.0,57.0,79,27,29,36,-0.4309900207383666,7.336049886519811e-05,-0.7623657,-1.3192095457683097,0.04478909561967392
mpq_sum,ZERO_TWO_LEFT,55.5,53.0,58.0,79,27,29,36,-0.38500516632658693,0.00045911434551869633,-0.6048353,-1.0040673844265189,0.08900825986658677
mpq_sum,ZERO_TWO_LEFT,56.5,54.0,59.0,79,27,29,36,-0.3958689092183993,0.0003047971203747072,-0.63367796,-1.055974694013996,0.07995615214652554
mpq_sum,ZERO_TWO_LEFT,57.5,55.0,60.0,79,27,29,36,-0.4176974633988405,0.00012811791952327528,-0.67022085,-1.3078088566755601,0.05789502678242903
mpq_sum,ZERO_TWO_LEFT,58.5,56.0,61.0,79,27,29,36,-0.3790742717462791,0.00057082060321859,-0.59461546,-1.4468241819093182,0.1349204842784238
mpq_sum,ZERO_TWO_LEFT,59.5,57.0,62.0,79,27,29,36,-0.3087466924541683,0.005632491613311169,-0.44428676,-1.1504469513736413,0.24987033121569946
mpq_sum,ZERO_TWO_LEFT,60.5,58.0,63.0,79,27,29,36,-0.3241394233398829,0.0035658760350419207,-0.51725185,-1.3757832961376675,0.19694261093680399
mpq_sum,ZERO_TWO_LEFT,61.5,59.0,64.0,79,27,29,36,-0.38653787085545055,0.00043369951424925566,-0.6468347,-1.7022264911409037,0.13350402136754397
mpq_sum,ZERO_TWO_LEFT,62.5,60.0,65.0,79,27,29,36,-0.3893316916040891,0.0003906591202255638,-0.61271626,-1.357837470504772,0.15868406509471167
mpq_sum,ZERO_TWO_LEFT,63.5,61.0,66.0,79,27,29,36,-0.3796670026428923,0.0005586338547208252,-0.5451818,-1.0108571384695513,0.22426744620832062
mpq_sum,ZERO_TWO_LEFT,64.5,62.0,67.0,79,27,29,36,-0.33857110841578125,0.0022732282431975758,-0.4813342,-0.858873507486057,0.2576560716877554
mpq_sum,ZERO_TWO_LEFT,65.5,63.0,68.0,79,27,29,36,-0.35141732560795946,0.001495178119020403,-0.49305412,-0.8982681581960863,0.25937578432828834
mpq_sum,ZERO_TWO_LEFT,66.5,64.0,69.0,79,27,29,36,-0.32583050715744477,0.00338634543504257,-0.48823026,-0.8818241681293535,0.2678713773526986
mpq_sum,ZERO_TWO_LEFT,67.5,65.0,70.0,79,27,29,36,-0.2855336103507424,0.010748595475186702,-0.42705908,-0.7799836224405212,0.2968308432838842
mpq_sum,ZERO_TWO_LEFT,68.5,66.0,71.0,79,27,29,36,-0.265731886581643,0.017935095422200623,-0.3174689,-0.6274742413342779,0.3809724648152929
mpq_sum,ZERO_TWO_LEFT,69.5,67.0,72.0,79,27,29,36,-0.30800156802746564,0.005755130709669333,-0.41570088,-0.8242449733570849,0.28471518551186614
mpq_sum,ZERO_TWO_LEFT,70.5,68.0,73.0,79,27,29,36,-0.31070190592426716,0.0053216057634090635,-0.33309463,-0.6320671676839171,0.356752630980675
mpq_sum,ZERO_TWO_LEFT,71.5,69.0,74.0,79,27,29,36,-0.2436077203671122,0.030508389384574886,-0.21516347,-0.4283952275894595,0.5307778359075186
mpq_sum,ZERO_TWO_LEFT,72.5,70.0,75.0,79,27,29,36,-0.2746125826998966,0.01431781083274048,-0.30999005,-0.6741267776001675,0.3674609891960847
mpq_sum,ZERO_TWO_LEFT,73.5,71.0,76.0,79,27,29,36,-0.38248233224338357,0.0005039289448677479,-0.6369135,-1.407663248912258,0.10858541233893129
mpq_sum,ZERO_TWO_LEFT,74.5,72.0,77.0,79,27,29,36,-0.33612166925631504,0.002457437713494419,-0.50524926,-1.092803861870827,0.20046351807342966
mpq_sum,ZERO_TWO_LEFT,75.5,73.0,78.0,79,27,29,36,-0.3200998220774886,0.004029526846603387,-0.55834484,-1.214657536868025,0.14994100961429224
mpq_sum,ZERO_TWO_LEFT,76.5,74.0,79.0,79,27,29,36,-0.40547832796866495,0.00020964520920548264,-0.71931756,-1.5108676898154967,0.10373276154272007
mpq_sum,ZERO_TWO_LEFT,77.5,75.0,80.0,79,27,29,36,-0.40372667735510004,0.00022463534867647852,-0.66238326,-1.3359412775026565,0.1517502406765776
mpq_sum,ZERO_TWO_LEFT,78.5,76.0,81.0,79,27,29,36,-0.35935860079110915,0.001143879002075363,-0.57488793,-1.2024756748033538,0.20344956344542453
mpq_sum,ZERO_TWO_LEFT,79.5,77.0,82.0,79,27,29,36,-0.3367501856740828,0.00240893569603397,-0.49572518,-1.070235585970233,0.27848586146969645
mpq_sum,ZERO_TWO_LEFT,80.5,78.0,83.0,79,27,29,36,-0.3284822171651796,0.003121041682260738,-0.43740016,-0.7970732473466832,0.27140875132276465
mpq_sum,ZERO_TWO_LEFT,81.5,79.0,84.0,79,27,29,36,-0.3135428998253457,0.0048969509452501956,-0.37873095,-0.6541733009666969,0.3043561427263163
mpq_sum,ZERO_TWO_LEFT,82.5,80.0,85.0,79,27,29,36,-0.34908472492776427,0.001615459320244314,-0.5087125,-0.9353557331189586,0.1635378505792171
mpq_sum,ZERO_TWO_LEFT,83.5,81.0,86.0,79,27,29,36,-0.3743440214207692,0.000677121506829861,-0.5995695,-1.1654278127403697,0.08463589059128303
mpq_sum,ZERO_TWO_LEFT,84.5,82.0,87.0,79,27,29,36,-0.4164981311787438,0.00013457566416023043,-0.7019504,-1.4590898367977232,0.04129931352621883
mpq_sum,ZERO_TWO_LEFT,85.5,83.0,88.0,79,27,29,36,-0.43207850022380095,7.001390301208783e-05,-0.8174646,-1.8921888246998582,0.01510059788303689
mpq_sum,ZERO_TWO_LEFT,86.5,84.0,89.0,79,27,29,36,-0.4279432831317838,8.353269779693819e-05,-0.81666803,-1.921732692846064,0.014181165778278167
mpq_sum,ZERO_TWO_LEFT,87.5,85.0,90.0,79,27,29,36,-0.3740015689938102,0.0006854769521086166,-0.51926136,-1.2784636846854125,0.10047855432718382
mpq_sum,ZERO_TWO_LEFT,88.5,86.0,91.0,79,27,29,36,-0.3518202280149867,0.0014752414851268824,-0.5181955,-1.4334947147111097,0.07486395777721234
mpq_sum,ZERO_TWO_LEFT,89.5,87.0,92.0,79,27,29,36,-0.37054129735428987,0.0007753304738084187,-0.64462537,-1.8641482319938962,0.015531431055604368
mpq_sum,ZERO_TWO_LEFT,90.5,88.0,93.0,79,27,29,36,-0.3857508383681709,0.0004465844284390105,-0.74968153,-2.059285696163025,0.008198828000766338
mpq_sum,ZERO_TWO_LEFT,91.5,89.0,94.0,79,27,29,36,-0.34214525625469483,0.002026649743452831,-0.58903307,-1.6920706045736167,0.03633458234742677
mpq_sum,ZERO_TWO_LEFT,92.5,90.0,95.0,79,27,29,36,-0.38775468926264123,0.0004144466632338662,-0.80014175,-2.295864226968907,0.006853155738982778
mpq_sum,ZERO_TWO_LEFT,93.5,91.0,96.0,79,27,29,36,-0.3170589382512188,0.0044131763245632135,-0.6604946,-1.7572581348730587,0.03600898127601625
mpq_sum,ZERO_TWO_LEFT,94.5,92.0,97.0,79,27,29,36,-0.3784735170264202,0.0005834194889871964,-0.7277514,-1.8393262256054184,0.040569220815543754
mpq_sum,ZERO_TWO_LEFT,95.5,93.0,98.0,79,27,29,36,-0.27835098637678773,0.012995088839967603,-0.4100224,-1.0651618198228925,0.23446650496078103
mpq_sum,ZERO_TWO_LEFT,96.5,94.0,99.0,79,27,29,36,-0.3328158441851289,0.002727257827625279,-0.5794424,-1.4333534163098594,0.07671890645020545
mpq_sum,ZERO_TWO_LEFT,97.5,95.0,100.0,79,27,29,36,-0.3277101568850997,0.0031963005248365687,-0.64860874,-1.7402977987349284,0.04126045343518083
mpq_sum,ZERO_TWO_LEFT,98.5,96.0,101.0,79,27,29,36,-0.37043566894779745,0.0007782346399888874,-0.57294965,-1.3862711289085232,0.12747455396393514
mpq_sum,ZERO_TWO_RIGHT,6.5,4.0,9.0,73,24,26,31,-0.10200569867358465,0.3904853317971714,0.028573114,0.03280957522457551,0.9284177080448348
mpq_sum,ZERO_TWO_RIGHT,7.5,5.0,10.0,73,24,26,31,-0.08396150925677838,0.4800424346518087,0.044733293,0.052526577537555144,0.8857297467357916
mpq_sum,ZERO_TWO_RIGHT,8.5,6.0,11.0,73,24,26,31,-0.06995434159266445,0.5564683124153278,0.07026465,0.08359263943400966,0.8231387254370299
mpq_sum,ZERO_TWO_RIGHT,9.5,7.0,12.0,73,24,26,31,-0.07282373798986515,0.5403518953187262,0.02782404,0.03443584657144708,0.9277238884644272
mpq_sum,ZERO_TWO_RIGHT,10.5,8.0,13.0,73,24,26,31,-0.1011979385534701,0.3942684357755714,-0.030378655,-0.03898427959123503,0.9226452490469892
mpq_sum,ZERO_TWO_RIGHT,11.5,9.0,14.0,73,24,26,31,-0.0917391434272857,0.4401613112303269,0.00882031,0.011836356203567879,0.977193208763012
mpq_sum,ZERO_TWO_RIGHT,12.5,10.0,15.0,73,24,26,31,-0.09615068869252723,0.418394347310086,-0.0027476263,-0.0036048403345703864,0.9927020045750115
mpq_sum,ZERO_TWO_RIGHT,13.5,11.0,16.0,73,24,26,31,-0.12672714654461492,0.2853475241866454,-0.06900619,-0.0893113370424771,0.8136035350964965
mpq_sum,ZERO_TWO_RIGHT,14.5,12.0,17.0,73,24,26,31,-0.13991323825434607,0.23776000639100972,-0.09654344,-0.13275839510183174,0.7531225175152156
mpq_sum,ZERO_TWO_RIGHT,15.5,13.0,18.0,73,24,26,31,-0.14535909785620615,0.21980671237176655,-0.16668521,-0.24821139785564225,0.5914499583015553
mpq_sum,ZERO_TWO_RIGHT,16.5,14.0,19.0,73,24,26,31,-0.18980960965929694,0.1077471659981365,-0.3435306,-0.5137856118506348,0.30527543808975177
mpq_sum,ZERO_TWO_RIGHT,17.5,15.0,20.0,73,24,26,31,-0.1857352437834502,0.11565959126911637,-0.36857215,-0.6044336389350934,0.30836271102980006
mpq_sum,ZERO_TWO_RIGHT,18.5,16.0,21.0,73,24,26,31,-0.187526487742008,0.11212763322502109,-0.42060813,-0.6763798186759702,0.2686384762328963
mpq_sum,ZERO_TWO_RIGHT,19.5,17.0,22.0,73,24,26,31,-0.21697481503558072,0.0652021714204787,-0.5159632,-0.8362006361397945,0.1707378044296165
mpq_sum,ZERO_TWO_RIGHT,20.5,18.0,23.0,73,24,26,31,-0.2443057213775726,0.037251350408988436,-0.57582074,-0.9174113351841234,0.11172752634378355
mpq_sum,ZERO_TWO_RIGHT,21.5,19.0,24.0,73,24,26,31,-0.20158606040380478,0.08722335038825973,-0.47803926,-0.7098439204887883,0.11618579323065989
mpq_sum,ZERO_TWO_RIGHT,22.5,20.0,25.0,73,24,26,31,-0.18903235431719412,0.10922329002291897,-0.4194115,-0.5787437139779221,0.1986829977832978
mpq_sum,ZERO_TWO_RIGHT,23.5,21.0,26.0,73,24,26,31,-0.17202901416480298,0.14558019049321413,-0.41809338,-0.6489917555469463,0.20630086794257663
mpq_sum,ZERO_TWO_RIGHT,24.5,22.0,27.0,73,24,26,31,-0.18739462047340055,0.11238477515050227,-0.41600487,-0.6530574056358203,0.19478181014888696
mpq_sum,ZERO_TWO_RIGHT,25.5,23.0,28.0,73,24,26,31,-0.13954193417449556,0.2390199419151669,-0.2716967,-0.442641014035235,0.34482681036109686
mpq_sum,ZERO_TWO_RIGHT,26.5,24.0,29.0,73,24,26,31,-0.12189552931495014,0.3042616844784846,-0.28459856,-0.46575170071059263,0.3371373159455735
mpq_sum,ZERO_TWO_RIGHT,27.5,25.0,30.0,73,24,26,31,-0.15932713060218212,0.17816884386390563,-0.42385396,-0.7540424528048343,0.16071027801967508
mpq_sum,ZERO_TWO_RIGHT,28.5,26.0,31.0,73,24,26,31,-0.17300668286583115,0.14327064005849244,-0.46373308,-0.8005732456341701,0.13872742287516757
mpq_sum,ZERO_TWO_RIGHT,29.5,27.0,32.0,73,24,26,31,-0.12806749903113696,0.28024145747628876,-0.37374073,-0.5885242302100622,0.2051396484547503
mpq_sum,ZERO_TWO_RIGHT,30.5,28.0,33.0,73,24,26,31,-0.1594930663542844,0.17771142602491283,-0.47249588,-0.6893009199476786,0.10192374086089004
mpq_sum,ZERO_TWO_RIGHT,31.5,29.0,34.0,73,24,26,31,-0.16507854754030388,0.1628096838766812,-0.44219178,-0.6546031920946664,0.0987031215535374
mpq_sum,ZERO_TWO_RIGHT,32.5,30.0,35.0,73,24,26,31,-0.1507057576198075,0.20312828820289086,-0.39021447,-0.571384088176624,0.10807261062673908
mpq_sum,ZERO_TWO_RIGHT,33.5,31.0,36.0,73,24,26,31,-0.18994169365195437,0.10749786278877564,-0.40518218,-0.5668242310983758,0.09532923734060238
mpq_sum,ZERO_TWO_RIGHT,34.5,32.0,37.0,73,24,26,31,-0.21547649808196606,0.06712628197288233,-0.44531515,-0.6722410998864391,0.06313710826543618
mpq_sum,ZERO_TWO_RIGHT,35.5,33.0,38.0,73,24,26,31,-0.27440987076336043,0.018804444086829422,-0.59447527,-0.9917806048122563,0.032131807580463384
mpq_sum,ZERO_TWO_RIGHT,36.5,34.0,39.0,73,24,26,31,-0.332469740544884,0.004055281236657525,-0.6768423,-1.2681370679007218,0.05676331936373737
mpq_sum,ZERO_TWO_RIGHT,37.5,35.0,40.0,73,24,26,31,-0.3450353361686131,0.002794466693357436,-0.7496888,-1.4275768983572268,0.028721612554249314
mpq_sum,ZERO_TWO_RIGHT,38.5,36.0,41.0,73,24,26,31,-0.32586322055934996,0.004902795100342089,-0.7629037,-1.5175176140174071,0.020907432033058723
mpq_sum,ZERO_TWO_RIGHT,39.5,37.0,42.0,73,24,26,31,-0.29197655917729803,0.012194434640637438,-0.6706914,-1.2342317728073346,0.036284165577787436
mpq_sum,ZERO_TWO_RIGHT,40.5,38.0,43.0,73,24,26,31,-0.2534477295742642,0.03049947100842501,-0.52974606,-0.8561257698122161,0.08730260399713477
mpq_sum,ZERO_TWO_RIGHT,41.5,39.0,44.0,73,24,26,31,-0.2415203521484946,0.03954058575795192,-0.47739363,-0.6831795666466857,0.08284930288846763
mpq_sum,ZERO_TWO_RIGHT,42.5,40.0,45.0,73,24,26,31,-0.2253706494724251,0.05522839295289621,-0.43412194,-0.5896658739451135,0.10546157485787969
mpq_sum,ZERO_TWO_RIGHT,43.5,41.0,46.0,73,24,26,31,-0.22068590737728547,0.06062768849068742,-0.41828415,-0.5909089074727227,0.11105851885938693
mpq_sum,ZERO_TWO_RIGHT,44.5,42.0,47.0,73,24,26,31,-0.24519314730525965,0.03654561159553746,-0.4891184,-0.7685308075488994,0.10646172848542858
mpq_sum,ZERO_TWO_RIGHT,45.5,43.0,48.0,73,24,26,31,-0.2581146762713012,0.02746987696677433,-0.5702058,-0.9041468414328756,0.07353370522509188
mpq_sum,ZERO_TWO_RIGHT,46.5,44.0,49.0,73,24,26,31,-0.2637635247883199,0.024146487970694522,-0.60062504,-1.0723828068191497,0.05116761486983925
mpq_sum,ZERO_TWO_RIGHT,47.5,45.0,50.0,73,24,26,31,-0.3068585308426571,0.008276353465987448,-0.6509652,-1.1528917533773377,0.012907359056293135
mpq_sum,ZERO_TWO_RIGHT,48.5,46.0,51.0,73,24,26,31,-0.3128701399291352,0.007037889893827102,-0.71013105,-1.5336367020779453,0.0076549949416299815
mpq_sum,ZERO_TWO_RIGHT,49.5,47.0,52.0,73,24,26,31,-0.2992768059750446,0.010107406687511722,-0.6830901,-1.3430096520055048,0.015031165112579414
mpq_sum,ZERO_TWO_RIGHT,50.5,48.0,53.0,73,24,26,31,-0.28605382055475037,0.014152783070294843,-0.6952869,-1.623792473827802,0.014043037569740215
mpq_sum,ZERO_TWO_RIGHT,51.5,49.0,54.0,73,24,26,31,-0.27655612251329126,0.017859946000357053,-0.66812164,-1.2936579350821535,0.046182154777674594
mpq_sum,ZERO_TWO_RIGHT,52.5,50.0,55.0,73,24,26,31,-0.2422268507892707,0.03894914736449291,-0.5883448,-1.0297067650741358,0.055177926990954064
mpq_sum,ZERO_TWO_RIGHT,53.5,51.0,56.0,73,24,26,31,-0.28800916487557976,0.013478188430119328,-0.6100023,-0.9086527461846353,0.042022612912503365
mpq_sum,ZERO_TWO_RIGHT,54.5,52.0,57.0,73,24,26,31,-0.2585202903353708,0.027219012400711548,-0.5101645,-0.6717911095840522,0.03133715018412005
mpq_sum,ZERO_TWO_RIGHT,55.5,53.0,58.0,73,24,26,31,-0.29085902718344075,0.012544844024355756,-0.52449024,-0.6641557317749118,0.025910871893450718
mpq_sum,ZERO_TWO_RIGHT,56.5,54.0,59.0,73,24,26,31,-0.3229716439998188,0.005320644426219798,-0.608733,-0.8665701980589717,0.008452526432519916
mpq_sum,ZERO_TWO_RIGHT,57.5,55.0,60.0,73,24,26,31,-0.3041849495947352,0.008885843845111912,-0.5850552,-0.8531487177450063,0.01569057207931878
mpq_sum,ZERO_TWO_RIGHT,58.5,56.0,61.0,73,24,26,31,-0.185770291382834,0.11558967335356503,-0.39466536,-0.5661999338870746,0.14308407687812963
mpq_sum,ZERO_TWO_RIGHT,59.5,57.0,62.0,73,24,26,31,-0.24729794785307044,0.0349162153505746,-0.57211584,-0.9621301968309659,0.0482982855268632
mpq_sum,ZERO_TWO_RIGHT,60.5,58.0,63.0,73,24,26,31,-0.17980244785406785,0.127970910030728,-0.396916,-0.6124057831761964,0.15356753959224131
mpq_sum,ZERO_TWO_RIGHT,61.5,59.0,64.0,73,24,26,31,-0.12018015935005195,0.3111683497755847,-0.24687833,-0.32130218815780426,0.3442551537052607
mpq_sum,ZERO_TWO_RIGHT,62.5,60.0,65.0,73,24,26,31,-0.08925422965132039,0.45269664409114374,-0.2003351,-0.2735505211684524,0.4493824704206242
mpq_sum,ZERO_TWO_RIGHT,63.5,61.0,66.0,73,24,26,31,-0.1300691387834943,0.27272997966003676,-0.23369536,-0.31003379686335775,0.3173751434256957
mpq_sum,ZERO_TWO_RIGHT,64.5,62.0,67.0,73,24,26,31,-0.0996568095822004,0.4015461649245505,-0.14635856,-0.2031766921508274,0.5821393174708461
mpq_sum,ZERO_TWO_RIGHT,65.5,63.0,68.0,73,24,26,31,-0.09063010117298916,0.44573172147291706,-0.17281546,-0.2627881919561688,0.4891319739979878
mpq_sum,ZERO_TWO_RIGHT,66.5,64.0,69.0,73,24,26,31,-0.11546512805532844,0.33066980276225455,-0.20504226,-0.3145844480667422,0.42066315298670354
mpq_sum,ZERO_TWO_RIGHT,67.5,65.0,70.0,73,24,26,31,-0.134116861788585,0.25795548844486,-0.27319282,-0.39862793256265616,0.22518444118850878
mpq_sum,ZERO_TWO_RIGHT,68.5,66.0,71.0,73,24,26,31,-0.11759260391278242,0.3217766796192532,-0.28249705,-0.45773821944678617,0.24857554267531423
mpq_sum,ZERO_TWO_RIGHT,69.5,67.0,72.0,73,24,26,31,-0.1659003490499109,0.16069744059618152,-0.3541791,-0.5938187078518448,0.15259196296598565
mpq_sum,ZERO_TWO_RIGHT,70.5,68.0,73.0,73,24,26,31,-0.22422913910949185,0.05650644510458796,-0.48572817,-0.7993343092664131,0.05134586935232637
mpq_sum,ZERO_TWO_RIGHT,71.5,69.0,74.0,73,24,26,31,-0.2281465475205348,0.0522186422120884,-0.547939,-0.8791160027574277,0.02777810521343609
mpq_sum,ZERO_TWO_RIGHT,72.5,70.0,75.0,73,24,26,31,-0.21404025295613094,0.06901336327412276,-0.47022536,-0.7356298648050082,0.07124880980007507
mpq_sum,ZERO_TWO_RIGHT,73.5,71.0,76.0,73,24,26,31,-0.2911334096001687,0.01245801130737235,-0.6395974,-1.0995762079528604,0.014618071809625793
mpq_sum,ZERO_TWO_RIGHT,74.5,72.0,77.0,73,24,26,31,-0.2597470345213245,0.026472038649555853,-0.6552242,-1.0985058122500506,0.01860202343063715
mpq_sum,ZERO_TWO_RIGHT,75.5,73.0,78.0,73,24,26,31,-0.24314716060706634,0.03818976598460825,-0.6021176,-0.9855050022353548,0.04167519792457011
mpq_sum,ZERO_TWO_RIGHT,76.5,74.0,79.0,73,24,26,31,-0.17977968351135826,0.12801999701483655,-0.52384037,-0.8813077623085348,0.02243267969329134
mpq_sum,ZERO_TWO_RIGHT,77.5,75.0,80.0,73,24,26,31,-0.17246678299268012,0.14454262214459784,-0.51819503,-0.8447050553695594,0.03375192701112811
mpq_sum,ZERO_TWO_RIGHT,78.5,76.0,81.0,73,24,26,31,-0.11117916486188381,0.34905325249846086,-0.32957518,-0.5084035929421784,0.1951603306301677
mpq_sum,ZERO_TWO_RIGHT,79.5,77.0,82.0,73,24,26,31,-0.07560010585648091,0.5249786860069386,-0.29915664,-0.5130943374241155,0.22511143796917077
mpq_sum,ZERO_TWO_RIGHT,80.5,78.0,83.0,73,24,26,31,-0.06339114214017415,0.5941703991225432,-0.26046678,-0.4849646021898435,0.2960644817012843
mpq_sum,ZERO_TWO_RIGHT,81.5,79.0,84.0,73,24,26,31,-0.07550027414039237,0.5255276479777073,-0.19782875,-0.3681154924446506,0.5593340903773026
mpq_sum,ZERO_TWO_RIGHT,82.5,80.0,85.0,73,24,26,31,-0.1465889313634818,0.2158877662957941,-0.38899356,-0.7424291867447095,0.23482699458343836
mpq_sum,ZERO_TWO_RIGHT,83.5,81.0,86.0,73,24,26,31,-0.07240957683988344,0.5426639141580377,-0.26183265,-0.4709831668662896,0.36797465032185617
mpq_sum,ZERO_TWO_RIGHT,84.5,82.0,87.0,73,24,26,31,-0.08747029247514143,0.4618161601361405,-0.26275748,-0.45091014582269023,0.3815429515010128
mpq_sum,ZERO_TWO_RIGHT,85.5,83.0,88.0,73,24,26,31,-0.08973069104171566,0.4502779222890519,-0.25758645,-0.4390225348417207,0.3841316603120126
mpq_sum,ZERO_TWO_RIGHT,86.5,84.0,89.0,73,24,26,31,-0.1006268216019216,0.39695628360344903,-0.35337192,-0.6366922751579657,0.18911127190873867
mpq_sum,ZERO_TWO_RIGHT,87.5,85.0,90.0,73,24,26,31,-0.0910765627867902,0.4434845566692822,-0.2751218,-0.5133373465929332,0.3159390448724848
mpq_sum,ZERO_TWO_RIGHT,88.5,86.0,91.0,73,24,26,31,-0.1769127594555662,0.13431723454747124,-0.4102463,-0.777060285495196,0.1755130122704085
